review_id,star_filter,rating,title,body,author,date_raw,verified_purchase,helpful
R1IUKWEBSR115D,five_star,5.0,Amazing product,Very nice toner first time in my life I tried toner but this toner number one very good for dry skin amazing results I show so many people reviews on this that’s why I buy 10 star I will give if there is 10 star,Kiran Kakkar,Reviewed in the United Arab Emirates on 3 June 2026,True,
R25VOBBUXDM3DO,five_star,5.0,"Good quality for this price, feels good on the skin","Good quality for this price, feels good on the skin",Nataliia Samsoniuk,Reviewed in the United Arab Emirates on 31 May 2026,True,
RYPUU1ISMY8UX,five_star,5.0,Definitely a Wonder,I love this stuff! It tones well without making my skin feel tight. It is also gentle enough that it doesn't irritate my excema.,Laurie M. King,Reviewed in the United States on 4 May 2026,True,
R1RS6FZ05RH2A3,five_star,5.0,Very good,"Five star. Fanatic product especially if you used active like tretinoin, azelaic acid and aha. This milky toner help and protect the skin barrier.",Sarah odunibosi,Reviewed in Germany on 29 April 2026,True,
R167A8Y8A8NFXC,five_star,5.0,Got for it..,Nice moist toner. Most of the days in all I use is this and skin feels fresh.,Customer,Reviewed in India on 14 April 2026,True,
R2MAI52JQEQV31,five_star,5.0,So good for radiant skin!,I absolutely love the TOMYMOLY Wonder Ceramide Mochi toner! It is so milky and makes my skin feel glowy and radiant!,Amaya,Reviewed in the United States on 3 April 2026,True,
R2XNN33AO16YF6,five_star,5.0,Been using it daily,found out about this through a friend and really like how it makes my skin feel after washing. i feel like my skin is now plumper and more even after using this,Jean,Reviewed in the United States on 2 April 2026,True,
RG6MFJFM5KPP,five_star,5.0,LOVE THIS TONER !!!,I love this toner! It really brightens my skin and minimizes my pores ! Would definitely buy again,Aaniyah Welmaker,Reviewed in the United States on 1 April 2026,True,
R3SUB8G9PG048Q,five_star,5.0,Amazing Toner!,"I am absolutely loving this milky toner - my skin has been glowing in a way I didn't know was possible! It really does achieve that glass skin effect, and you really get your money's worth with how much product you get. I've been generously using this everyday for weeks and still have over 75% of the bottle left. Highly recommend!",Carly,Reviewed in the United States on 1 April 2026,True,
R30JLQAVHIPTG6,five_star,5.0,Must have in your routine for glass skin,"Such an amazing toner, left my skin glowy and moisturized definitely would recommend 10/10",Domeiry G,Reviewed in the United States on 31 March 2026,True,
R27AXOY3ZMWR9P,five_star,5.0,TÓNER TONYMOLY the best,One of the best tonics I've ever tried in my life has been this one. Definitely Korean products have come to revolutionize the world 🌍 since they do an extraordinary job on our skin.,Milka Kelly,Reviewed in the United States on 31 March 2026,True,
R36TWTO8K8K6BZ,five_star,5.0,Glowy skin,Great product! Leaves my skin feeling nice and glowy!,Mitchell Adray,Reviewed in the United States on 31 March 2026,True,
R16DEP9M1D5N78,five_star,5.0,Glass skin toner,The perfect moly toner for dry skin and absorbs easily into skin giving a glassskin finish ✨,Syed,Reviewed in the United States on 30 March 2026,True,
R1CRMJXE4SKQLL,five_star,5.0,Glass Skin,"Love this toner, it’s helped me achieve the glass skin I’ve been looking for as I layer it on.",Bano Choudhry,Reviewed in the United States on 29 March 2026,True,
R1BF1O49INZ77A,five_star,5.0,Make sure to apply 2 to 3 times,It gives that instant glass skin!!! Get it,Moke,Reviewed in the United States on 29 March 2026,True,
R3NYH4U3ABWQ00,five_star,5.0,Amazing toner!,"This product is super soft and light on my skin. I have dry skin during the spring seasons, and with this product, I feel like my skin has been rejuvenated. Its creamy consistency makes for easy application and absorption into my skin as well. This product will definitely make it’s way into my skin care routine!",Litzy,Reviewed in the United States on 29 March 2026,True,
R34GN59M47J3JO,five_star,5.0,Glass skin effect,Wanted to try this as I’ve heard it gives a glass skin look. It does! I love how glowy my skin looks under makeup.,Samantha Malvey,Reviewed in the United States on 27 March 2026,True,
R29VOVAV06Z8DH,five_star,5.0,Toner,This toner is very gentle on the skin; I really liked using it with the mask. I highly recommend it—it’s my best purchase.,Ashley Villaman,Reviewed in the United States on 27 March 2026,True,
R1XYYRLAYNHO6V,five_star,5.0,Feels great,Love the feel of the toner it's great for everyday use and absorbs into skin quickly!,Melissa,Reviewed in the United States on 26 March 2026,True,
RRB0G5EQXD690,five_star,5.0,I’m in love,"I’ve been loving this toner since the very first use. My skin was really dry and felt rough to the touch, but from day one, it started to feel so much softer and more radiant. It’s made such a noticeable difference, and my skin just feels healthier overall.",Laura Núñez,Reviewed in the United States on 25 March 2026,True,
R2MC2SXXD0YWP3,five_star,5.0,GLASS SKIN,My skin drinks this up it’s an amazing product! Very moisturizing!,Jay b,Reviewed in the United States on 25 March 2026,True,
R23FT7B9M3AZCB,five_star,5.0,This toner is fantastic,"I really like this toner. It’s lightweight, refreshing, and absorbs quickly without leaving any sticky feeling. It keeps my skin soft and balanced, and it hasn’t caused any irritation. Great for everyday use.",Heart,Reviewed in the United States on 23 March 2026,True,
R3RCTV1E5OXAQQ,five_star,5.0,glass skin guaranteed,"I absolutely love this toner. I paired it with their face melt masks, and it literally gave me a glass skin finish. My skin was glowing and soft I highly recommend, the toner especially is very thick and perfect to use as a makeup base!",mich3lle,Reviewed in the United States on 19 March 2026,True,
R2DZ0X93BP0FZM,five_star,5.0,Amazing Results for Aging Skin!,This is amazing for aging skin! After using it for a month 3 nights a week the texture of my skin is so much smoother and softer!,Rochelle Ensworth,Reviewed in the United States on 18 March 2026,True,
R1HLCYXI0C396P,five_star,5.0,Feels so good on my skin,Feels so amazing on my skin already going to buy another bottle,"Yamara ""HeyMe""",Reviewed in the United States on 18 March 2026,True,
R14T5QQNQRA51Q,five_star,5.0,love this product,makes my skin look so good and smooth,Kristina,Reviewed in the United States on 17 March 2026,True,
R1SOLT2W78ZWBA,five_star,5.0,Best,Very good toner,Sierra,Reviewed in the United Kingdom on 30 April 2026,True,
RIDOURITMWAR7,five_star,5.0,Good,Good,Mfon Effiong,Reviewed in the United Kingdom on 25 April 2026,True,
RN77SQML95HXC,five_star,5.0,Great toner,"I have been using TONYMOLY products for over 10 years. Most of their products are of good quality and meet their intended purpose. Most importantly, their prices are competitive.",T Chan,Reviewed in the United Kingdom on 1 April 2026,True,One person found this helpful
REHDFDLY3XZWM,five_star,5.0,Good Value for Money!,Good value for size. A must have!,MBoa,Reviewed in the United Kingdom on 17 December 2025,True,
R375X0OJ2F8G0V,five_star,5.0,Good toner,"2nd purchase and I’m so in love with it, big bottle so it lasts for a while",Peace,Reviewed in the United Kingdom on 9 December 2025,True,
R39TGB5MZL6OFB,five_star,5.0,Good product,Good,Swastika Tamang,Reviewed in the United Kingdom on 19 October 2025,True,
R1AQZ3BUDDR3HL,five_star,5.0,Good,Significantly reduced redness an rosacea on my face I’m now on my second bottle I don’t think I could live without this product now,Looks like photos,Reviewed in the United Kingdom on 27 July 2025,True,2 people found this helpful
R21E15S07HXM2X,five_star,5.0,Happy,Good,Konima Bangura,Reviewed in the United Kingdom on 23 April 2025,True,
RYUZLW5O32CM4,five_star,5.0,Good,Gets the job done,I recommend,Reviewed in the United States on 25 April 2026,True,
RTX9OHP3V6GSE,five_star,5.0,Very good product,Screen base nice product,Roli Singh,Reviewed in India on 15 April 2026,True,
R1F3E6EMLZ00OZ,five_star,5.0,Good,Good product,Tsheten Tamang,Reviewed in India on 30 March 2026,True,
R3P6SLECWJ2KLA,five_star,5.0,amazing toner!,i’ve used kbeauty multiple toners but this one definitely tops them all! such a big bottle for a good price!! i love this toner,jenni,Reviewed in the United States on 27 March 2026,True,
R204PRZBNU5DKS,five_star,5.0,Excellent product,A very good product; it arrived intact and in good condition. Excellent!,ANONIMO,Reviewed in the United States on 16 March 2026,True,
RI2SAIMKIP2UY,five_star,5.0,Good job,"The toner worked very well, moisturizes wonderfully, makes the skin glassy, nourished, radiant",Olena,Reviewed in the United States on 15 March 2026,True,
R1H3EK25UADF29,five_star,5.0,Love this,Good for skin and pocket,SWAGATIKA,Reviewed in India on 25 February 2026,True,
R13FV3ZFR45AGG,five_star,5.0,Value for money,I finished one bottle and it extremely good. Value for money.,Kindle Customer,Reviewed in India on 23 February 2026,True,
R3CNK45Y9QPUXQ,five_star,5.0,Good,Love it,Gifty,Reviewed in Sweden on 15 November 2025,True,
R9R1FWERZ5F8J,five_star,5.0,Loved It!,"I have been using this toner, and I totally love it! My skin is very sensitive and dry, and my friend recommended this to me. I decided to give it a try, and within a week, I started noticing a change in my skin texture as it became soft and clear, and my pores shrank. Though I haven’t achieved that glass skin yet, but I have seen many positive results on my face.

It's a big bottle, so it will last for a good amount of time, and price wise, I found it worth it. I use it twice a day, after washing my face in the morning and before bedtime. It has become my favorite and most important part of my skincare routine, and I absolutely love it!",John Stumbo,Reviewed in the United States on 18 March 2025,True,
R3GYKJB8LSMEEK,five_star,5.0,"Amazing product, best skincare ever","I am 13 years old, and my mom ordered this for me, as my acne was worsening day by day, and other skincare products I used did not seem to affect my skin in any way at all and instead seemed to irritate my skin since I'm still young. She got this product for me, and it is so good! I just apply it to a cotton pad and then to my face. Probably the best skincare product I have ever used, It's very delicate on the skin and gives a glassy/shiny look to it.

I RECOMMEND using a moisturizer afterward since it deeply cleanses your face but dries your face a bit at the end.",Amazon Customer,Reviewed in the United States on 27 October 2024,True,
RJQ8GGQMET407,five_star,5.0,Great price- favorite toner,"If you can ever get a good deal on this toner, snatch it up. It's my all time favorite daily toner. Not drying, smells so good, and leaves my skin soft and moisturized. Extremely refreshing, non sticky, and wears well under other product including makeup. Tonymoly is one of the best afforfable skincare lines on the market. Wins all around.",Rachel Jensen,Reviewed in the United States on 27 September 2024,True,
R1XKMOQMCDJFB1,five_star,5.0,NO WITCH HAZEL!😊,"From doing a lot of comparison of dozens of toners/essences, I finally found this one without Witch Hazel !

Witch Hazel is wonderful and has many good qualities, but it's an astringent. As an older woman with normal/dry skin, WH is the last thing I need .

The inclusion of ceramides along with other. quality ingredients is what *sold* me on this product...along with the price-per-ounce.

I do not waste it by using any cotton balls, instead I pour a bit in the palm of my hands and press/pat it into my face.

I am new to using this type of *toner* and excited to wait and see how my skin has responded in a month or so.. (I don't believe in expecting any product to produce instant results)

There is a very light, pleasant temporary scent, nothing strong or permanent.

I always lightly shake the bottle, although it's not required..it's a personal *quirk* I have!",jumptherope,Reviewed in the United States on 5 July 2024,True,
R30NNWS6X3XOIO,five_star,5.0,Good for sensitive skin,Very gentle and refreshing. One of my favorite toners. Good value too- comes with a lot!,Candace,Reviewed in the United States on 31 May 2024,True,
R3OF2KF5UY6GKW,five_star,5.0,Love it,Smells good. Feels good. Great value for the money.,All Things Drea,Reviewed in the United States on 29 May 2024,True,
R2BIDGFQKRAW4G,five_star,5.0,Moisturizing,What's not to love about a huge bottle of essence that could double for some as a moisturizer. Good price no smell. Happy with the purchase. I'm on the drier side so my skin drinks it up. Absorbs it quickly. Helps my skin stay moisturized.,ASHLEY,Reviewed in the United States on 12 April 2024,True,
RZ19GWWE30DFR,five_star,5.0,Great stuff,I love using this toner. Very good for sensitive skin and does not irritate at all:)!,Zoe Rodriguez,Reviewed in the United States on 2 December 2023,True,
R1X09FYYW7KFP9,five_star,5.0,Love it,"Just recently found out about toner, and then found out how expensive it is. This after a lot of research was the most affordable option with good ingredients. Now that I’m using it I see how little I use every day. It’s supposed to have seven layers on your face every morning. This really works and I feel my skin is good all day.",Debi,Reviewed in the United States on 2 May 2023,True,
R3N3QVJIC1SRQ9,five_star,5.0,My favorite!,"I got this at a Chinese market and loved it instantly, I use it everyday and it smells good! Definitely would recommend.",Brenna,Reviewed in the United States on 24 April 2023,True,
RE3M494L1HQA1,five_star,5.0,Best toner I’ve used to far,"I definitely have seen an improvement in my skin after using this! I was running low on my previous toner that was made from snail mucin and I saw online that milky toners were supposed to be pretty good. This is the best bang for your buck, it has a slight lemony clean smell but I don’t mind it and fragrance typically doesn’t irritate my skin. I’ve been using it for a month now and I’ve barely left a dent in the bottle",Isabelle,Reviewed in the United States on 1 December 2022,True,
R2FTYLDOR94W6C,five_star,5.0,after two months I love it!,"To start off, I have combination/oily skin and this product worked really well for me. i was concerned it would make me break out, but my skin reacted really well to it. my acne has cleared up a lot. It says it's unscented, but i feel like it has a veryyyyy slight almost lemon sort of scent, but it's very faint and vague and it goes away relatively quickly. this isn't like the toners we typically use in the US, which usually have alcohol or something like that. the consistency of this product is a little thicker than water, but still very much liquid. i think it does a good job of balancing cleaning leftover impurities from the face and leaving it moisturized. I've been using this bottle for two months now and I'm still not done with it! my sister and mom use it sometimes too and it still hasn't run out. my skincare routine has a lot of steps these days so i can't say 100% whether this toner is the key to clearing up my acne but i think it definitely helps, and I'm for sure going to stick with it. overall i really recommend it.",Mariana Carmona,Reviewed in the United States on 27 July 2022,True,
R28B9AWRPWDY1Y,five_star,5.0,Great - gentle and hydrating,"I had to up my skincare game during the pandemic because I kept breaking out while wearing a mask. Being in my early 40's I wasn't really sure where to start since I haven't had problems with acne since I was in my 20's. Found this product by watching YouTube skincare videos and I love it! I had no idea a toner could be moisturizing or gentle. Has became my go to and I will be reordering. I just put a little on my hands and smooth onto my face, neck and chest both morning and night. The bottle is a good size and has lasted quite a while. It doesn't really smell like anything to me, which is great because I hate added perfume in cosmetics.",Gwen Eberhart,Reviewed in the United States on 23 October 2021,True,
R1GS2A5XZA30RB,five_star,5.0,Soothing to my dry skin,"I am using this as part of my Foreo light treatment. So far so good, no rash, no sensitivity, and it absorves with no sticky residue. I can't say that this has done wonders for my skin since I use a strict and strong regimen but I will be buying it again since I am pretty satisfied with the level of moisture and luxurious feeling in my skin when I apply. I use it 7 days a week as part of a sheet mask treatment with my foreo.",norman duarte,Reviewed in the United States on 19 January 2021,True,
RJXGC9BYST3S5,five_star,5.0,Amazing,It’s made my pours smaller and it smells good,Tania Padilla,Reviewed in the United States on 4 January 2021,True,
R156NI98NJNU1J,five_star,5.0,JUST BUY,"I *LOVE, LOVE, LOVE* this product. It delivers the ceramide goodness I want, moisture and protection. I can use this in lieu of a lotion or underneath more occlusive products or event oils. I have been looking for a ceramide toner that delivers and this it is -- and its in a great quantity!",James,Reviewed in the United States on 1 November 2020,True,
R2KU20I9DB1DV7,five_star,5.0,good product,I love 9t,MightyMake,Reviewed in the United States on 16 September 2020,True,
R2YB44L6TE5SLW,five_star,5.0,So far so good,Just got this and so far so good I just started using it,Diana,Reviewed in the United States on 8 September 2020,True,
R31LXI0JHCQ7C8,five_star,5.0,Hydration,I recommend this toner. It is really hydrating. Good for the price. Item for kebauty skin care routine!,junyu l.,Reviewed in the United States on 16 July 2020,True,
RGM1R669KCIZM,five_star,5.0,Good for my skin,"I bought this first in Korea at TonyMoly Store, and my skin is happy on the results for using this product, I do use it to my husband too.",CARMI KAWASAKI,Reviewed in the United States on 27 May 2020,True,
RYC5YGO9FMJ0M,five_star,5.0,Works for me,My face feels softer and less dry. It also brightens up dull skin.,Amazon Customer,Reviewed in the United States on 19 February 2026,True,
R27ROA8F4TWV1M,five_star,5.0,Best moisturizing toner,"I have been using this toner for a month now and I saw visible results in just 2 weeks. My skin is softer, more moisturized and smoother. I have dry mature skin, it usually looks dull and dehydrated. I use this in the morning, let is absorb for a few minutes and apply my moisturizer and makeup. At night, I clean my face, apply this toner and my moisturizer again. This is the closest I got to Korean glass skin. I have tried many expensive toners like Leneige, a rice toner, etc. They were all runny, and didn’t do much
This toner is milky, not too watery, a little thicker consistency and glides and absorbs well into my skin. And the bottle is big, will last a while.
Definitely my HG toner from now on.
Edit - this lasted me 4 months of using it both day and night, most days. I tried other tones after I emptied this but wasn’t as satisfied, so going to repurchase this again now.",Nima,Reviewed in the United States on 25 January 2026,True,
R1TVZVT88SX84S,five_star,5.0,Very creamy,"Perfect so far!
It has been 2-3 weeks and it does its job for the harsh dry winters in scandanavia!",Asmita,Reviewed in Sweden on 15 December 2025,True,
R25R6M1CAKN7RL,five_star,5.0,Highly recommend!,"So happy I found it on here! I love this stuff, it's a great light moisturizer, I use it randomly during the day and layer it at night. I have sensitive dry skin and it's never irritated me. It also works great for helping spread thicker lotion. I hope they never stop making this product.
I reccomend buying a pump for this bottle btw.",T.M.,Reviewed in the United States on 17 April 2025,True,
R11CO4MB9WEE1I,five_star,5.0,"If you've been toner hopping, this is the one to stick with!","This stuff WORKS. I've always had huge pores and splotchy coloring. Add to that a combination skin type and super sensitive skin, and finding skin care products becomes a headache. But I highly highly recommend this toner! My skin is soft, my pores look smaller, and I'm not breaking out as often. I am able to use it daily without irritation, and I haven't had to change it throughout the winter (our winters get really dry and I'm always having to switch up my products). Seriously, if you've tried a bunch without success, I recommend this one hands down.",Sav,Reviewed in the United States on 17 March 2025,True,
RSISPC2I03DJ7,five_star,5.0,Long lasting & so amazing for my skin.,"I bought this November 16th 2023. Today is November 15th 2024 & I am finally out, about to buy more. It literally lasted a year! I wash my face day & night, use this twice & still am only now almost out.
It is so creamy & helps with my dry skin. Its milky and feels so smooth onto my skin. My skin has cleared up a lot & this is the very first product I use after my cleanser. Super gentle. Buying once again!",Abri,Reviewed in the United States on 15 November 2024,True,
R1H8HZY0TOA8B3,five_star,5.0,My favorite toner so far!,"I'm in love with this toner! I love trying new face products and have bought several new ones to try out but once I saw that this went on sale, I had to buy another bottle. The normal price is already a great deal because of what a big bottle you get but definitely a huge plus when you get it on sale. This toner is light and refreshing but moisturizes so well for my sensitive and dry skin. I need to layer on a lot of product during the night so I am always looking for light feeling products because I really do not like the feeling of a lot of stuff on my face. I also like that it does not leave a sticky residue that some other toners seem to leave and the scent is also pretty light and pleasant. Highly recommend!",Katherine C.,Reviewed in the United States on 29 October 2024,True,
R3E23P3HWSJ99U,five_star,5.0,amazing toner,"this has quickly become one of my favorite toners, it's not drying or heavy in fragrance and as someone with oily skin this really helps me balance out. I initially bought this as a substitute for the laneige cream toner and it's something I'll be recommending to anyone I know; you get this huge bottle for a decent price and it's great quality too! love it!",natalie,Reviewed in the United States on 1 September 2023,True,
R2GXCHWCT25F55,five_star,5.0,My favorite toner,I have sensitive skin but at times it gets dry and red. This toner is amazing it is refreshing and I recommend it to everyone,Cinthia,Reviewed in the United States on 30 July 2023,True,
R3EJ9FG2NQONZY,five_star,5.0,"Incredible, my holy grail","I have combination skin that can get extremely oily thanks to my skin overproducing oil to try to fix the dehydration. But I also get extreme dry patches, especially in winter but also in summertime too. Unfortunately I'm also very acne prone, so I have to use salicylic acid cleansers to deal with that which makes the dehydration worse. My skin is also quite sensitive. I've tried different moisturizers, but I have to use oil-free moisturizers thanks to my acne, and none of the ones I tried were occlusive enough to cure my dry spots.

So I thought ""maybe a toner will help"" since that should be lightweight enough for my skin. I was really skeptical that just adding a toner would fix the problem, but I did my research. I found out that Korean beauty products are some of the best for sensitive, dry skin, and then I found out about Tony Moly toners on a forum. I was so surprised at how much of a value this was, even tho it's more money to spend up front.

I couldn't be happier!! My skin is so soft and this doesn't break me out. It has a light, natural citrusy smell, but it doesn't irritate my skin at all. My dry patches are COMPLETELY gone, and my skin isn't overly oily anymore since it's no longer dehydrated. I currently only use one layer of this at night since it's summer and I don't need a lot of extra help right now. But I'm sure a couple of layers morning and night - paired with extra moisturizer - will work just fine in winter!

Please do yourself a favor and try this!",Honeybunny,Reviewed in the United States on 18 July 2023,True,
R44WHP5A6AS7I,five_star,5.0,Laneige Cream Skin Toner Dupe!!!!,"This is definitely my favorite dupe for the Cream Skin Toner by Laneige!
Great for sensitive/irritation/redness, dry/dehydrated, or acne prone skin!
You get more ounces for a fraction of the cost :) I always have this on backup!
Please don’t stop making this! 10/10",Amperes Lawrence,Reviewed in the United States on 7 June 2023,True,
R188ZNXHT7FSRF,five_star,5.0,So soft,Literally saw results the day I tried them. I live in a humid and sunny city but I kept feeling my skin was so dry so I bought this a fixed everything in like a WEEK!!,Mai,Reviewed in the United States on 22 May 2023,True,
R2OV63DJO8GA1F,five_star,5.0,Great toner for the money,"I've been a devote of Asian skin care for years, so have tried dozens of different products including many of the most popular Korean toners. None have really wowed me. Until Tony Moly Wonder Ceramide Mochi toner. My skin has been feeling a little dry and lackluster this fall, I needed something to give it a little boost. This toner is thick and viscous, with a very light lemon scent. I skip the pad and pat a small puddle directly onto my face. I often let it dry for 30 seconds or so, then apply a second layer and let it dry. It has great film forming qualities, so it leaves a slightly sticky film on your face. After that I apply my serums and moisturizer. The result is a dewy, almost bouncy finish. The stickiness didn't last, once everything dries it goes away. I love this toner, and it's a huge bottle. Definitely keeping this as part of my routine.",Shea Milligan,Reviewed in the United States on 25 October 2022,True,
R3M7C7WLLNIYVW,five_star,5.0,"Too much fragrance for my face, but AMAZING on the body","I wanted to love this as a facial toner, but even though it was super moisturizing, the fragrance was too strong for the more sensitive skin on my face. BUT I didn’t want to waste it, so it tried using it as a body moisturizer, and it’s AMAZING. It’s so light but definitely gets the job done without me having to sit there and rub lotion in forever. I live in a very dry climate, and this has cut my body care routine time in half. Love it.",Chloe M.,Reviewed in the United States on 25 June 2022,True,
R30AWT83AQ3JF6,five_star,5.0,Awesome toner!,"I have super dry skin and I’ve been searching for a long time before I found this toner. I LOVE this toner and it goes well with my Kate Somerville Goat Milk moisturizing cleanser. I stay hydrate all day!!! I started using it from the middle of March and it’s only half gone, I think it’s worth the money. I’d definitely recommend this to anyone who has dry skin.",IluvLucyfan,Reviewed in the United States on 14 June 2022,True,
R3SGUZXNOP8E29,five_star,5.0,This is my favorite toner!,"This toner is my absolute favorite! The texture is watery, but thick enough to put right into your hands onto your face without losing it while putting your hand to your face. It is incredibly moisturizing, I have really dry skin and this toner has been the real MVP. Also will last you forever! Highly recommend!",Jazmin Leonard,Reviewed in the United States on 6 February 2022,True,
R130N7L3NEEB7,five_star,5.0,Love this toner!,"This mochi toner comes in a HUGE bottle so it lasts forever! It has a light, pleasant lemony scent that disappears as it dries. It is moisturizing for a toner, but obviously is not meant to replace a moisturizer. I really like it as a first layer of light hydration for my skin in the morning, which I follow up with a vitamin C serum and gel moisturizer. I have very sensitive and dry skin, and it has caused no breakouts or rashes. Works great and very pleasant to use!",Haley,Reviewed in the United States on 25 January 2022,True,
RQQNYXA17ENOW,five_star,5.0,"Ok, obsessed","It’s only day 2 and I’m obsessed. My aesthetician recommended that I get a moisturizing toner. Since I have dry, sensitive, and acne prone skin toners have always scared me. I decided to give this one a try as I saw raving reviews about it from people with skin like mine on Soko Glam (and here on Amazon).

It is so refreshing, my skin seems to drink. It. Up. And it smells like fruit loops. Win win win. I can’t wait to see how my skin transforms over the next few months!",Madison L.,Reviewed in the United States on 4 November 2021,True,
RCK0HMRI27I8J,five_star,5.0,Moisturizing toner,"This was exactly what I was looking for. It’s light but moisturizing, gentle and non irritating. The bottle is huge for the price so I just slather on multiple layers when my face is feeling dry. It does have a scent but I like it. Overall, solid product and very happy with it!",Susan,Reviewed in the United States on 25 August 2021,True,
R30JCNTLW11ER,five_star,5.0,Not for oily skin but dry,Love it.,Megan,Reviewed in the United States on 6 May 2021,True,
R1ZH92KNN88CMN,five_star,5.0,Definitely recommend this product!,"This product is amazing! I have sensitive, oily and acne prone skin, and this toner does wonders, it helps soothes and moisturizes my skin especially during winter. The consistency is a bit thicker than normal toners but it’s not sticky and absorbs quickly. As it has quite a lot of product, I also use it on my body before I apply my lotion and my skin has never been so soft in my life. My mom really likes this product too, she has sensitive and dry skin, and it helps calm down her rosacea.",Sheldy,Reviewed in the United States on 5 December 2020,True,
R2TPUJBMNUCO35,five_star,5.0,I adore this!,"LOVE it - I love all the Tony Moly stuff, and this one is no less adored! I'm in my late 40's, not many wrinkles (thanks to Grandma and my genes!) but I am dry. This is my first step in my K-Beauty routine both day and night. Light and fresh - very moisturizing and calming. After I've double-cleansed, I use this by just pouring a dime-sized amount into the palm of my hand and then patting it over my face (I tried using it as directed - with a cotton pad - but I felt like I wasted too much, and my pad was always clean, so I just use it directly on my face). I love the results, my skin definitely feels like MOCCHI - yummy, soft, supple, and moisturized. Fragrance is very light and mild, non-lingering, and the bottle is HUGE. Highly recommend.",Estarr1218,Reviewed in the United States on 29 July 2020,True,
RDYWCY91V9UVT,five_star,5.0,100% recommended for dry skin,Im in love w this toner!will purchase again😻,Aya,Reviewed in the United States on 18 May 2020,True,
R3QUJSYOL4RCLE,five_star,5.0,Love it,"I have dry and sensitive skin and I’ve been on the hunt for an alcohol free toner for a while now and came to this one here due to all of the positive feedback it got and after using it for a while I understand the hype. It leaves my skin feeling soft, It’s evened out a little bit of the redness I have in my cheeks and has a light pleasant smell to it. Would recommend to anyone.",Emily,Reviewed in the United States on 2 April 2020,True,
R29KCW6O38BB7I,five_star,5.0,I loved it ❤️,Really wonderful and my face instantly glows,prudhvikrishna,Reviewed in the United Kingdom on 24 July 2025,True,
R3KO1COE30O1H0,five_star,5.0,El glow perfec,"I love the products, the experience was very positive, they are the best skincare I've ever used, the mask is fantastic",Yacki Hernandez,Reviewed in the United States on 9 April 2026,True,
R7PWME55TI91A,five_star,5.0,Most affordable korean toner,Love this toner! So mositurising and lightweight. Great for everyday use,Amazon Customer,Reviewed in India on 1 April 2026,True,
R38BEHX93VFS9Y,five_star,5.0,Love it,I really like this stuff. This is gonna be in my routine forever now.,Abi,Reviewed in the United States on 27 March 2026,True,
RSBMO6IR7I176,five_star,5.0,Amazing product,"This product has been one of my favorites lately. I love that the size is so big, so it lasts for a really long time",Nour,Reviewed in the United States on 16 March 2026,True,
R1XYWW68SE209,five_star,5.0,Absolutely love these products!,"I recently tried the TONYMOLY Wonder Ceramide Mochi Toner along with the TONYMOLY Mask Melt Set, and I’m honestly so impressed with both.",Ruth Mañon,Reviewed in the United States on 16 March 2026,True,
RU2UZB4W738D7,five_star,5.0,Will continue to repurchase,I just want people to know I bought this from a TJ MAX a while back and LOVED IT and have been purchasing this toner and have tried may other products from the brand and literally everything has been amazing in my opinion!!,Amazing!,Reviewed in the United States on 30 January 2026,True,
R13UI83CB82CKB,five_star,5.0,Great skin plump,"I use this for my whole body, and plumps the skin nicely. I love it, will be repurchasing for sure.",yoann l.,Reviewed in Germany on 19 October 2025,True,
R2TX4KJP4L6K6X,five_star,5.0,Happy Camper,Wow. This bottle is huge. I tried a sample from their original website and I loved it. Then found a deal on prime day sale and it was worth every bit of it. It is bigger than the picture for 16 oz.,Kanwal,Reviewed in the United States on 9 October 2025,True,
R5PV7NTZ4OHI6,five_star,5.0,Revived my glow!,Absolutely love this! First time user but definitely calmed my skin and added the bounce it describes. I like using it right after my cleanser to rehydrate the skin before adding my cream-based skin products. (See before & after photos),Sara Rose,Reviewed in the United States on 2 September 2025,True,
RW6BNXNTZMODE,five_star,5.0,Wonder Potion for Perfect Skin!,"This toner is absolutely amazing! Leaves my skin feeling so soft and refreshed without any irritation. The lightweight formula absorbs quickly and preps my face perfectly for moisturizer. I've noticed my skin looks brighter and more even after using it consistently. The bottle is huge so it lasts forever, making it great value. Love how clean and simple the ingredients are. This has become a staple in my skincare routine!",Ryan Elmasian,Reviewed in the United States on 29 June 2025,True,
RHK3GEEYC9J8L,five_star,5.0,Amazing,I love this stuff. I don't even use a cotton ball--I just slather it on all over my face and neck twice daily.,"littleholzer, PhD",Reviewed in the United States on 17 December 2024,True,
RXH657PNCNDMZ,five_star,5.0,Feels like water,"Click to play video
I knew this toner because my husband love it. Feels like water. So moisturizing. Leaves a nice glow. Super Soft smell. This is my 3rd bottle now",Danih,Reviewed in the United States on 18 November 2024,True,
R23HIYHHMDDRVD,five_star,5.0,So soothing!,I actually got a sample of this in my online subscription bag. It was way more affordable on Amazon than anywhere else. I really love this stuff. I don’t even use lotion on my face afterwards because it makes my face very soft.,Megan Kemp,Reviewed in the United States on 2 August 2024,True,
RJ7BCH141KQB5,five_star,5.0,Works great! Buying it again!,I actually put this in a spray bottle and spray it on me after I get out the shower. Locks moisture in your skin! Love it and will order it again.,Rachel cooley,Reviewed in the United States on 18 June 2024,True,
